gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20,gene21,gene22,gene23,gene24,gene25,gene26,gene27,gene28,gene29,gene30,gene31,gene32,gene33,gene34,gene35,gene36,gene37,gene38,gene39,gene40,gene41,gene42,gene43,gene44,gene45,gene46,gene47,gene48,gene49,gene50,gene51,gene52,gene53,gene54,gene55,gene56,gene57,gene58,gene59,gene60,gene61,gene62,gene63,gene64,gene65,gene66,gene67,gene68,gene69,gene70,gene71,gene72,gene73,gene74,gene75,gene76,gene77,gene78,gene79,gene80,gene81,gene82,gene83,gene84,gene85,gene86,gene87,gene88,gene89,gene90,gene91,gene92,gene93,gene94,gene95,gene96,gene97,gene98,gene99,gene100,is_hypertension
-0.90648,-0.63657,-0.15011,0.28357,-0.071161,-0.018993,-1.1514,-0.20772,-0.70516,-0.20884,0.018995,1.5302,1.6293,0.63513,-2.6901,-0.99964,0.98232,-0.029751,-0.75898,0.26002,-0.82119,1.0207,0.096562,0.81946,0.52613,1.1054,0.16241,-0.14232,-0.71061,-1.2375,0.46575,0.79073,-0.19469,0.14345,0.38654,-0.37975,-0.050158,-0.015381,-0.27506,-0.14678,-0.84903,-0.20537,-0.13523,-0.4751,0.66705,-0.35023,-0.50925,-0.44686,0.67569,0.33177,1.0698,0.41242,0.16219,-0.85676,-1.8691,0.57955,-0.85435,-1.2263,-0.12784,0.057612,-0.70737,1.5985,0.16843,0.34597,0.66997,-0.4032,-0.64567,0.037783,0.59433,-0.10941,0.29288,0.85926,0.47292,0.92512,0.95006,-0.011845,0.042177,-4.93E-05,0.45775,-0.05003,-0.35708,0.67058,-0.34386,0.19352,-0.35073,0.26337,-0.10828,-0.3203,-0.28708,-3.0877,-0.39284,-0.86593,-0.3071,-0.58475,1.1324,-0.40632,-0.099945,0.61081,-1.0121,-0.95861,0
-0.2612,-0.76547,1.178,0.34491,-1.4459,-2.3054,-0.28271,0.53626,-0.1087,-0.09871,-0.55383,-1.1752,0.84664,-0.16372,-0.99113,-0.49976,1.0731,1.0953,3.5776,-0.44986,0.73744,0.24023,-0.62016,-0.84827,1.7608,0.55037,-1.1099,-1.37,-0.88661,0.78955,-0.31489,1.1112,-0.27931,0.64141,-2.1071,0.034939,0.30691,1.1318,-1.2797,-1.0871,-1.2261,-0.41292,-0.41446,0.30344,1.0821,1.2893,0.65399,-1.248,1.1348,0.60733,-2.4659,0.98906,0.13641,0.17952,-1.0257,-0.63005,-0.47089,-1.1658,-1.2502,0.41656,0.16107,0.66272,-0.72331,0.66689,0.86529,-0.08405,-0.41578,0.082185,0.99059,-0.0011433,0.69954,1.1466,-2.5956,-0.94978,0.6495,0.28362,-0.50795,-2.1275,0.24776,-1.285,-0.0059544,2.1513,0.43311,-0.34811,-0.87301,-0.21566,-0.84783,1.0069,0.38825,-0.73475,0.04707,-0.87042,-0.030066,-1.4837,-0.47879,0.16338,0.36989,-1.2997,0.68482,1.0707,0
0.66033,0.45694,0.019683,0.91164,1.1504,-0.41782,0.57304,0.66604,0.56387,0.48236,0.66735,-0.32986,-1.8093,0.0039155,0.24722,-0.13443,0.076339,0.42426,0.036823,0.41226,0.15669,-0.32671,0.76654,-0.95269,0.2205,-0.58144,0.44347,1.2618,0.80852,0.71176,0.52224,1.5324,-2.9102,0.21707,-1.5238,-0.1411,0.6514,-0.63683,-0.13676,-0.2977,0.84129,-0.67066,-1.19,-0.15206,-0.55578,-0.83911,0.43435,-0.28652,-0.22933,-0.51725,0.47601,-0.47694,0.08609,0.28821,-0.11435,-1.5061,0.62071,0.48843,-0.33466,-0.59,0.68549,-0.88786,1.2961,0.55468,1.0504,-0.090307,1.3912,-0.50493,-0.90072,-1.1772,-0.11884,-0.7284,-1.2523,0.49647,-0.009363,0.72488,0.22531,-1.12,1.0247,0.49369,0.93845,0.21889,-0.78665,-0.43716,-1.2854,-0.92543,-2.0651,-0.62374,1.177,0.38162,-0.31215,0.70668,0.34585,0.32094,0.87267,-0.014988,0.97391,0.40242,-0.77727,0.90384,0
0.24082,-2.2929,1.0092,0.54016,0.5448,0.12102,0.070971,-0.66861,0.86001,0.24014,0.8134,-1.8148,1.1252,0.45713,1.1914,1.1738,-0.23778,0.052716,-0.24804,-0.9566,-0.31202,-0.052329,-1.0804,0.25031,-0.19258,0.63714,-2.045,-0.71168,-1.9073,-1.2233,-0.35779,-0.69876,-0.67814,0.5634,-1.0028,0.95166,1.0296,1.023,-0.10015,0.92174,0.73222,1.1839,0.3849,0.74863,0.5653,-0.38789,0.29326,0.21847,0.87842,0.14435,0.51084,-0.16056,0.4199,-1.0084,-0.58296,0.019963,-0.16675,-2.5689,-0.34219,0.68625,-0.32862,1.5136,1.1867,-1.1156,-0.24908,-0.092437,-0.63406,1.3218,0.080028,0.52925,-0.30909,0.75039,0.19472,-0.37703,0.73578,-0.28613,-0.17487,0.46848,0.42505,-0.89575,-1.3118,0.95989,1.5976,0.26123,0.95319,-0.072315,0.78065,1.0672,-0.066881,0.16396,-1.0206,-0.58904,0.51748,0.61418,-1.3258,0.092102,0.82032,0.093413,0.047327,-0.86966,0
0.98598,0.83342,0.04682,0.77727,0.9715,0.25718,0.10675,0.6044,0.3418,-0.17843,0.46744,0.16086,-0.19624,-0.33195,-0.73086,-0.087005,0.010502,1.8619,-0.56386,0.924,0.65857,-0.65543,-1.2871,1.0165,0.01493,-2.0032,-0.095473,-0.49305,0.21213,-0.44939,-1.9598,-0.55618,0.31956,1.3291,0.15029,0.96025,-0.086938,-0.02563,-0.77778,-0.49995,-0.051053,1.2545,-0.079249,-0.14066,0.25617,-0.405,1.3507,-0.9908,-0.050282,-0.73369,-0.60766,-1.2192,-1.4444,0.23964,0.49332,0.0006006,0.75097,1.4899,0.71881,-0.5074,-0.76001,0.65461,1.6437,0.71653,-1.2736,-0.67068,0.99915,0.30301,0.56001,-0.057359,-0.76272,-0.15858,0.51158,0.13805,-0.54789,0.46228,-1.1928,-1.1694,1.3032,-3.3962,0.41341,-0.10475,0.41393,-0.83602,-0.20753,1.9502,-0.56162,-0.1046,1.3239,0.057828,-0.014871,-0.42895,0.47452,-0.20716,-0.56824,0.17616,1.3873,0.04364,-0.19933,0.35336,0
0.045137,-0.60318,-2.8913,-0.14219,-0.90065,-0.19482,1.0388,-0.3807,-0.69737,-2.0124,0.66652,0.86545,-0.5632,-1.2252,-0.93463,-0.47651,-0.75348,0.019811,0.082043,0.29086,0.52092,-0.08384,-0.33276,2.1504,-0.35028,-2.1405,-0.63027,0.032748,-0.27655,1.2632,-0.84684,-0.98529,-0.58931,-1.909,-0.51192,-0.3586,-0.23063,0.00088403,-1.4936,-0.13186,0.25704,-0.12085,-2.0875,0.23718,-0.81762,-0.39229,-0.027367,1.2591,-0.047703,-1.432,-0.021928,-0.008569,1.7397,-3.3028,-0.86273,0.2611,-0.22792,-0.022922,1.2069,-1.4506,0.037364,1.4236,-0.56691,-0.58473,-0.26534,0.4304,0.31237,-0.63122,-0.40927,-0.68597,0.55865,-0.43438,0.27059,0.41211,-1.027,-1.2837,-2.8424,-0.98899,-0.74787,-0.67994,-0.87024,0.0004874,-0.38144,0.12834,-0.40908,0.11556,-2.117,-4.2593,-0.39073,-1.0243,1.2117,0.88507,0.85053,-0.61449,0.39233,-0.77582,-1.0227,0.44941,-0.15387,-0.71551,0
0.097824,-1.7346,1.1839,-0.78365,-1.0209,-1.1514,-0.065129,-0.50115,-0.98413,-1.34,-1.2927,0.15957,0.069176,-0.17595,-1.6825,-1.0078,0.18437,-0.19737,-0.020835,-0.35683,-0.51592,0.59529,-0.76793,0.10472,0.42126,-0.55736,-0.11811,0.12925,-0.53594,-1.3065,-0.64892,0.26434,-0.21148,0.18737,0.33806,-1.4848,0.29404,0.70131,-1.2069,-0.46285,0.94108,0.038311,-1.1543,0.32419,-0.75018,0.51965,-0.18196,-0.18755,0.26311,-1.8713,0.42599,0.83563,-0.73552,0.3176,0.061566,0.32279,0.64491,-0.24533,-0.57628,-0.51593,0.022923,0.21445,-0.53251,-1.2986,-0.30304,-0.24216,0.56325,0.069166,0.36796,-2.9056,0.90912,-0.0047522,0.29309,-0.26951,-0.45233,0.34034,-0.35469,-0.41656,-3.8753,-0.77272,-0.91714,0.49552,0.45173,0.098207,1.1905,-1.9175,-0.29442,-0.08809,0.060437,0.76824,-0.13014,0.51301,1.2013,-0.61362,-0.129,-0.50632,-0.36251,-0.077879,-0.94514,-0.986,0
-0.056143,-0.016237,-1.4339,0.18225,-1.224,-0.43755,-0.14433,0.8294,-0.054822,0.63608,-1.0319,-2.8143,-0.10199,-1.7589,-2.0291,-0.54475,0.68088,-0.057211,0.32162,-0.42894,0.1171,0.22686,0.61605,1.6676,0.18807,1.2838,1.1923,-0.066351,-0.87869,-1.0081,0.38577,0.069399,0.45216,-0.17929,1.4674,0.87222,-0.074497,2.0841,-0.31928,-0.35442,-0.29535,-0.76436,-2.1611,-0.25101,0.11892,1.0566,0.9855,-0.10045,0.35585,2.0207,0.92749,0.22454,-1.8623,-0.058801,0.53409,-2.2119,0.58563,-0.52121,0.88311,0.60865,-0.50321,-1.5573,-0.034197,-1.0344,1.461,0.19224,0.41777,-1.0122,-1.8767,0.8057,0.74607,0.61033,0.15887,-0.55601,0.41482,-1.8052,-0.40843,0.86043,0.31958,0.96249,0.50796,-0.13653,-0.57226,0.10644,0.4459,-4.4288,-1.6196,-0.77713,0.27063,-0.64698,0.55379,0.55505,0.86384,0.0033447,-0.99265,-0.78488,0.66672,-0.70632,0.071825,0.42247,0
0.28214,0.22772,-2.6937,-2.3736,-0.88476,-0.27009,-0.11935,-0.98469,0.091275,0.64731,-0.76039,1.3671,-0.21648,0.82436,-0.4768,0.44996,-0.29934,-0.63587,-0.49769,-0.3968,-0.32971,0.27248,0.71903,-0.93041,-1.274,-0.59293,0.91226,0.11069,1.0954,-0.097182,1.0508,2.7685,0.44287,-0.75238,0.97657,-0.81899,-2.0267,0.39951,-0.29865,-0.42792,0.31904,-1.6892,-0.23811,0.58548,1.1085,-0.49892,0.050192,0.9754,-0.01539,0.22198,0.2793,0.24831,-1.3856,-0.35293,1.004,0.38484,-0.97219,-0.20193,-0.10035,-0.050177,1.2147,-2.5604,-0.72245,0.22972,-2.5107,0.49734,-0.13438,-0.17078,0.60826,1.0946,-0.26677,-0.17879,0.86197,0.84931,-0.063605,-0.87515,1.1518,-0.47139,-0.38763,0.97116,0.69375,-0.81422,-0.75879,0.73793,-0.1514,0.57587,0.97063,0.82392,0.20467,-1.3876,0.70997,0.881,0.16128,-0.51759,0.5422,0.24003,-0.32627,0.44869,-0.44342,-0.2898,0
-0.13009,1.5818,0.56389,-0.70946,0.40496,0.9245,0.58117,-0.37587,-0.50556,-1.55,0.31429,0.12674,0.17149,0.82474,0.27643,0.85528,-0.4486,-0.82458,-0.87627,0.15647,0.36912,-0.074928,-0.15509,-0.13654,-0.24737,0.09999,-0.81238,0.44669,-0.50906,1.5047,0.23411,2.0814,0.42401,-0.35344,0.026596,-0.10155,-0.3619,0.11462,0.0186,0.63766,-1.2775,0.67031,-1.8143,-0.23908,-1.0522,-0.38304,-0.10468,0.33188,0.14817,-1.189,0.67936,0.51198,0.56606,0.90245,0.16327,0.20901,0.1371,0.76579,0.13168,0.81579,0.47658,1.3315,-1.0019,-0.95708,0.20153,0.58929,-0.92935,-0.57014,0.0029109,1.1837,0.17865,-0.46972,0.10478,0.56446,-0.054978,0.66384,-1.0042,0.29867,-0.13146,-0.069541,0.060888,0.083625,0.037879,-0.50864,-0.58015,-0.37891,-0.36598,0.12306,-0.63347,0.35436,0.51239,0.3857,0.68764,-0.66285,0.22468,-0.19884,-1.4687,0.38883,0.53516,-0.89009,0
-0.97974,-0.21156,-1.2743,-0.16713,-0.80386,-0.474,-0.21694,-1.3237,-0.13094,-1.2481,0.36763,0.14232,0.26233,-0.37914,-1.6634,-1.1015,-0.40519,-0.099919,-1.1414,-2.0923,-0.37832,-1.8487,0.25309,-0.27023,-0.19393,0.34927,0.074659,0.19911,-1.3066,0.46583,-0.15674,-0.53159,-0.78441,-0.90041,-0.47537,0.64824,0.51916,0.095418,0.32602,0.034145,-0.47078,0.66063,0.52019,-1.0187,0.43029,1.5798,-0.26788,0.85032,0.22905,0.5598,-0.19035,0.68418,0.24429,-1.096,-1.1212,-1.1263,-0.050557,0.27446,-0.11286,-0.68677,-0.6037,-0.25986,-1.3824,0.24087,0.49568,-1.0875,-0.3342,-1.5826,-0.27194,-0.39046,1.5796,-0.55298,1.2902,0.47011,1.3641,0.75668,-0.66243,0.35598,-0.070464,0.59918,-0.76299,0.57092,0.13473,0.80704,0.522,-0.9108,-0.9014,0.20656,-0.27056,-0.81484,-0.53546,0.87607,-0.75687,-1.4096,0.43588,-0.92935,-0.73755,0.82805,-0.46501,-1.1978,0
-1.2478,-2.0477,-2.3063,-0.011717,-1.7475,-1.705,-0.81011,-1.2824,-1.4172,-0.40173,-1.5898,-0.76738,0.75493,0.92487,-1.9656,-0.90664,0.67495,-1.5198,0.99838,-0.58665,0.99837,0.56479,-2.3374,0.072174,-1.1883,1.5403,1.4871,1.529,-1.1538,0.074868,-2.193,1.589,0.85504,1.4339,1.1541,0.90946,-1.6594,0.32644,-0.30684,0.014013,-0.71407,0.33685,-2.3311,0.57632,1.6304,-0.79548,-0.52198,-1.5749,0.22447,-0.46717,-0.71312,-0.57098,1.2171,-1.3601,-0.22579,-1.3386,-1.079,-1.1684,0.81681,1.2576,-0.33669,0.55004,-0.76405,1.3837,-1.1796,-0.59619,-0.31055,0.40462,0.88367,0.049919,-0.34317,-0.56339,0.49613,0.51764,-1.7438,0.018317,0.72155,1.3803,-0.27471,-2.0633,-0.72587,-0.33269,0.27111,1.8283,-1.218,0.85175,0.33687,-1.4861,-1.8233,-1.9177,1.5961,1.0523,-1.9608,-0.88854,0.65468,-0.65841,0.85954,0.8262,1.8166,1.4211,0
-2.2589,-0.084277,0.24556,-1.218,-0.11569,-0.30868,-4.9855,-1.229,-1.7046,-1.0538,0.19888,0.88273,-0.78801,-0.13222,0.71017,0.33896,-3.6615,0.004931,1.4322,-0.90592,-0.037066,0.6487,-0.52864,0.41422,-0.33281,0.38214,0.53251,0.42206,-1.0343,1.1212,-0.2751,-0.56931,0.56537,-6.0605,-0.26396,-3.4553,0.66811,0.42086,-0.88393,-0.11796,-1.1674,1.1478,0.52918,0.26419,0.40986,1.3852,-1.1693,0.092555,0.3054,-0.020993,0.16678,1.0414,0.66496,0.63243,-1.121,0.35548,-0.29604,-0.52419,0.19393,1.8484,0.17847,0.061744,0.35811,-2.036,0.80619,0.41241,0.39222,-0.78147,-0.12376,-0.77284,1.3815,-0.70737,-0.66249,0.12651,0.084337,-1.253,1.0734,0.80663,0.89926,-0.67981,-1.115,1.0582,0.051471,0.38234,0.12028,-2.6378,1.4904,0.75777,-0.56187,0.0085711,0.63046,-0.16557,1.0163,-1.9935,-1.2546,0.57822,-1.5524,0.20714,-0.17335,-1.3884,0
-0.32775,0.40383,-0.96979,1.1062,0.20602,0.4465,1.0824,0.93231,1.1572,-0.0028012,0.85925,-0.24725,1.1133,1.3805,1.5503,2.0897,-0.31157,-1.4035,0.061145,-1.2702,0.92713,-0.85963,1.3869,0.77123,0.29747,-0.76745,0.34965,0.095806,-0.39039,0.64482,1.3592,-0.73599,-0.71276,-0.40262,0.17326,-2.3449,0.56655,-1.0338,1.874,0.47246,-0.18413,-0.22793,1.0676,1.1324,-0.44131,0.39395,0.24512,0.76618,0.61353,-0.31119,1.5978,0.48418,-0.646,0.81393,-0.16009,-0.46003,-0.14162,1.3507,-0.95609,-0.53198,-0.42253,0.2202,0.54582,-0.79503,0.96045,-0.00082392,0.036546,0.018935,0.62643,0.71042,0.53279,-0.35813,-0.39953,-0.62665,1.125,-0.43539,0.41438,0.67242,-0.37148,0.88231,0.10003,0.90854,-0.37957,-0.040857,-0.85437,0.064598,-0.3315,0.29516,2.2726,1.8037,0.065144,0.0020022,1.5114,-0.023765,-0.24374,0.17899,0.36552,-0.81236,0.46455,-1.0379,0
-0.38638,-0.37034,-1.8049,-1.5623,-0.95521,-0.62476,-0.35167,-0.70198,-0.99645,-0.41518,0.10807,-0.098834,-1.398,0.005839,-0.0027009,-0.53264,-1.1003,-0.13042,0.87622,-1.2678,-2.2882,1.0175,0.026514,0.081717,0.40979,-0.44642,-1.9369,1.3521,-0.31931,-0.49268,-0.40798,0.24293,-1.7398,-0.50434,0.58552,0.18675,0.78823,-0.72419,0.40331,-0.68103,-0.07111,-1.4626,-0.01627,0.17132,-0.30481,-0.13697,-1.8077,0.74527,0.41413,0.59509,-0.72619,0.51171,0.37758,-1.7879,-1.2056,0.22799,-0.34212,-0.23621,0.02953,1.6074,1.376,1.376,0.63724,-0.578,0.85694,-0.30249,-0.089493,-0.82284,-0.07586,-0.41708,0.98365,0.34574,1.4161,0.33102,-0.5111,-0.41895,-1.5139,0.14852,-1.8119,0.22232,-0.92105,-0.44444,0.7036,0.4438,0.8028,0.24491,-0.18945,0.014272,-0.94978,-1.1728,1.0534,0.83116,-0.68692,-0.33997,-0.40535,0.44993,-0.19252,0.70857,-1.177,-0.3981,0
-0.26962,-1.1701,-0.25775,-1.2929,-0.46002,0.27704,-0.94187,-1.0043,-0.3109,-2.3798,0.067854,0.24619,0.077052,-0.98036,1.8966,-1.879,0.38869,-0.80282,-0.44682,-0.33579,-0.5602,1.3074,-0.37776,1.5019,0.15211,-2.268,-0.39001,0.059,-0.26029,-0.057855,-1.1606,-0.89599,1.2036,0.93554,-0.15429,-0.58101,-0.33147,0.042195,0.33277,0.093705,-1.3637,-0.30097,0.23171,0.74646,0.18214,0.8828,-1.3154,0.94817,0.17397,-0.40155,-1.6815,-0.15388,0.79873,-2.013,-0.03721,0.11456,-0.89354,-0.75719,0.069643,2.2631,-1.3435,-0.62442,-0.7811,-0.75171,0.10856,-1.1888,-0.63309,0.91593,0.89657,-0.80989,-0.49614,0.75885,1.0109,0.85854,-0.092437,0.63164,-0.73783,-1.0437,0.044677,-0.0024236,-1.1221,-0.5798,0.45267,0.58652,0.6049,-0.14246,1.6002,0.069745,-1.9476,-0.90438,0.63898,0.18301,-1.9608,-0.17888,-1.0481,0.88842,-0.63883,0.88476,-0.56758,-0.34183,0
-0.45402,-0.46643,0.66516,-2.7425,-1.3075,-1.4544,-0.85885,-0.94702,0.21722,-1.0302,-0.32702,-0.56877,-1.3742,1.6087,0.070998,-0.65622,-0.077352,0.62851,0.15823,-0.66598,-1.5111,0.0077431,0.11876,0.17117,0.30265,-0.5949,-2.0789,1.0454,1.1543,-0.78487,-0.24918,1.9589,-3.1729,-0.51856,-0.82692,-0.57392,-1.1974,1.5446,1.8271,-0.63633,-0.42574,-1.2373,-0.014943,-0.23805,1.2215,-0.064529,-2.0142,0.13508,0.44381,1.0099,-1.384,0.41087,-1.3302,-1.5734,-0.22964,-0.63202,-0.78498,-1.6214,-0.076383,0.15898,0.038264,0.33327,0.1149,-0.19609,1.2417,-1.1131,-0.88942,0.29801,-0.87872,-1.3466,0.48052,1.1941,0.71895,0.55684,-0.24268,-0.98674,0.50763,-2.173,-3.2793,0.45016,-0.41899,-0.55909,-0.8644,0.20316,0.95511,0.66003,0.58128,1.0025,-0.50876,0.57224,-1.0361,0.93772,-0.70832,-1.7462,-1.7942,-0.85604,-0.4915,0.47554,-1.2563,0.019112,0
-1.1624,-1.5823,0.62985,-0.56545,-1.3335,-0.72331,-0.8567,-2.0556,-1.7186,-0.76206,-0.75799,-0.53113,0.51183,0.042214,0.48495,-0.8026,-0.35886,-2.171,-0.56334,-1.7583,-1.1047,0.39896,-0.73355,0.45399,0.031978,0.61099,-0.37868,0.59955,0.49505,0.19493,-0.45756,2.1336,0.13527,0.38381,0.1947,-1.5138,-0.70707,0.94299,0.30885,0.017973,-0.97894,-1.8616,-1.5805,0.83247,0.32664,-0.28543,-0.31152,0.4259,0.33682,0.41405,-0.13407,0.022162,0.58719,0.06487,-1.7921,2.9553,-0.98785,-1.2351,0.31543,0.63565,0.3529,0.83889,0.38424,-0.5475,-1.7937,0.49094,-1.1282,-0.094837,-0.03555,0.15705,-1.3611,0.65233,0.63636,1.0302,-0.78259,-0.76982,0.45964,1.1872,0.37805,-0.012071,-2.0532,0.31062,1.2343,0.59937,0.62269,-0.83377,0.38669,-1.3018,-0.84888,-2.6564,-0.26942,0.69955,-0.45194,0.55105,-0.61926,-0.53482,-1.1909,1.2327,0.18208,0.74616,0
-1.5422,-0.64583,0.25018,-0.23409,-0.91737,-0.28406,-1.138,-0.61329,1.3424,0.33411,-1.8707,-0.37596,0.4141,1.1902,-0.11091,-0.01405,-1.0823,0.71083,-0.60399,0.042758,0.49525,1.1355,-1.7694,0.22824,1.2289,0.77559,0.79288,-0.93699,-0.45692,-0.79438,-1.5455,0.97556,1.1158,0.73985,0.39994,0.8097,0.67953,1.0776,0.74849,-0.020146,1.1168,0.32,0.89332,0.73671,-0.8422,-0.3559,0.35947,0.041899,0.58285,-0.042717,-0.12074,-0.25643,-0.37685,1.371,-0.035304,-0.25366,0.33578,-0.70745,-0.16223,1.0187,1.9649,0.61958,-0.10015,-1.3221,0.16898,0.26708,-0.73611,0.033061,0.0027491,0.6473,-0.19122,1.3514,-0.18599,-1.6748,1.0536,0.97483,1.1896,0.38207,-0.0025523,-1.7422,-0.75417,1.6435,-0.0092947,0.71011,1.4238,-0.5715,0.12966,0.87245,-0.73811,-0.87628,0.42568,0.79842,0.096756,-0.35683,0.58081,0.94247,-0.0031231,0.50065,0.91211,-0.031765,0
0.46387,-1.588,0.47921,-0.63333,-0.4572,-1.3884,0.32059,-0.59036,-0.52085,-1.7839,-0.087429,-1.8234,0.61878,-0.74678,-0.088616,-1.0023,-0.9631,0.46158,0.36938,0.62824,1.1297,-0.3899,-0.49655,-0.99513,-0.46677,0.31538,1.1459,1.0189,-0.53929,-0.94287,0.12263,-1.1511,-0.80687,0.446,0.25507,0.23591,0.31138,0.7605,-1.1024,-0.18077,0.80369,0.7916,-2.0635,0.30111,0.63917,-0.96975,0.68465,-0.63322,0.066445,-1.3409,-0.57473,-3.0606,-0.49516,-1.2963,-0.85046,2.147,0.20282,-0.61166,1.0925,0.046765,0.75918,-1.745,-1.1281,-1.0418,-1.1848,-0.47289,0.5658,1.0699,-0.11703,-0.79479,-3.3091,0.081945,0.71007,0.4246,-0.47496,1.2646,-1.2475,0.33542,0.52758,-0.60025,0.38068,-0.094329,-0.24369,0.26779,-1.2515,1.017,-1.0356,-1.2794,-0.27958,0.37853,0.04358,1.1208,0.56401,-0.81342,-1.318,-0.55701,0.23049,0.37749,0.043138,1.0774,0
0.2769,-0.19796,-0.067313,-0.22691,0.14365,-0.59476,-0.18905,-0.47494,-1.676,0.22307,-0.29994,0.27868,-0.65083,-0.034155,0.26783,0.14659,-0.29357,-0.17857,-0.38779,0.0026755,0.19014,0.85909,-0.95592,0.20508,0.16041,0.3198,-1.482,-0.33478,0.26517,0.38471,-1.2421,-0.49395,-1.0757,-0.71522,0.24026,-0.54567,-1.9306,0.46702,-0.42654,-0.32412,-1.2031,-1.0448,-0.068292,0.99282,-0.45646,-0.68909,-2.1231,-0.089792,0.060294,-0.53614,-0.14111,0.28824,0.50528,-0.49263,-1.3149,0.19493,-0.19779,-0.32031,-0.65084,0.51181,0.43767,1.2558,-0.39928,-0.88683,0.36362,1.4372,-0.28859,-0.70632,0.33838,-0.78873,0.56399,-1.6633,0.36632,0.022158,-0.26918,-0.20696,-0.34279,-1.5565,0.66682,-0.64521,-0.61635,-0.054487,-1.5391,0.10921,0.75366,-0.76023,0.0093156,0.096545,-1.0051,-0.66896,-0.86204,0.73028,0.60268,0.47953,0.177,-1.635,-0.48577,-0.095371,0.046937,-1.4055,0
-0.68952,-0.19831,-0.042631,1.0093,0.89013,-0.0049691,-1.7601,-0.13943,0.36919,1.6858,0.098424,0.42572,-1.7478,0.75637,-0.1303,-0.41688,-2.6777,-0.52448,0.35533,-1.0325,-1.7144,-0.57029,-0.57565,-0.18534,1.027,0.72493,0.41164,-0.20642,-0.50281,0.20201,-0.70076,0.39937,0.0069879,-0.6272,-0.091367,-0.96185,-0.84278,-0.55471,0.63281,-0.50897,1.2754,-0.62914,-1.1852,1.2521,0.058738,-1.6562,0.30226,0.47514,-0.12619,1.0159,-1.1713,-0.42298,0.28447,-2.5738,-0.24339,1.0383,-2.3445,-2.1598,0.18419,1.371,-1.4515,0.03429,-0.59596,-0.20062,0.75452,-0.30173,-1.0114,1.3219,0.49725,0.14632,-0.48912,0.69335,1.0742,0.34166,0.22294,-0.14468,-1.2455,-0.33523,0.23533,0.18461,-0.28095,0.87778,1.5007,0.6604,1.6081,0.79002,0.97506,0.74722,-1.3278,-1.0273,-0.78443,-0.12503,-0.16322,-0.77321,-1.6451,-0.5497,-1.6082,0.91231,2.4147,0.6334,0
1.3974,1.4878,1.506,2.5121,0.04391,0.12006,0.47163,0.026009,0.88681,-0.30212,0.075826,-0.39853,-2.6643,-1.1894,0.52888,1.5666,-0.83179,-1.1484,0.16838,-0.45813,1.8727,1.1083,-0.85267,-0.85811,0.33184,-0.46211,-1.3255,0.6273,-2.8381,-1.4359,-0.81872,-2.1096,0.81953,2.5316,-0.19933,-2.1383,2.3512,0.38408,-2.4,-0.21504,0.3887,2.614,-0.38619,0.55757,-1.0016,1.6018,1.2842,-1.4455,-0.26498,-1.258,-2.6009,-1.6879,0.23585,0.34196,0.48996,-0.82921,1.5629,0.17592,-0.45368,-0.11871,0.87304,0.6466,2.0045,-0.45313,-0.694,-1.1781,0.29097,-0.54154,1.4668,-2.0542,-0.13381,-0.61764,0.84578,0.47794,-1.1455,1.8367,1.3936,-1.833,1.6141,-0.83026,1.0021,-2.0151,-2.8462,1.5032,-2.0367,2.7315,-1.9582,0.72713,-1.6433,-0.2072,-0.30612,1.0345,-0.53066,1.2828,0.24303,1.2974,-0.19892,0.26451,-1.1052,-1.0772,0
0.70498,-0.77312,0.017,0.70983,1.5105,0.23359,0.40336,-0.11464,0.43249,1.3504,-0.93532,1.0151,1.8644,0.74131,0.79016,0.57626,0.91889,0.95234,0.83382,-2.1935,1.2673,0.43764,-0.39045,-1.2484,-0.5511,0.48553,-0.27899,-0.87431,1.1387,0.31682,0.044341,0.59454,0.33828,1.0525,-1.0094,-2.1895,0.26329,0.82154,1.534,0.90803,-0.20595,0.79962,1.0058,-2.3995,0.3037,0.22468,0.11768,0.2153,0.6538,-0.22416,0.053468,0.7403,-0.28657,1.2168,0.21048,0.058769,0.24335,-0.44722,0.99218,0.13988,0.52516,0.90708,0.66333,0.60523,1.1217,1.6356,-0.34059,-0.1744,0.74091,-1.1391,0.46135,0.27469,-0.083955,-1.4091,2.5092,0.71202,0.71847,-0.56645,1.114,-0.57163,0.22525,0.054019,-0.011353,-0.10506,0.10003,-1.4026,0.51615,1.243,0.35586,0.42798,1.1304,-0.12314,-0.061569,0.81766,-0.91905,1.3119,0.39198,-3.1485,-0.11598,-1.2552,0
